ID	nrOfMatches_AmplifierWordu46Amplifier	nrOfMatches_BeWordu46BeAsMainVerb	nrOfMatches_CausativeAdverbialSubordinatorWordu46CausativeAdverbialSubordinator	nrOfMatches_ConcessiveAdverbialSubordinatorWordu46ConcessiveAdverbialSubordinator	nrOfMatches_ConditionalAdverbialSubordinatorWordu46ConditionalAdverbialSubordinator	nrOfMatches_DemonstrativeWordu46Demonstrative	nrOfMatches_DowntonerWordu46Downtoner	nrOfMatches_EmphaticWordu46Emphatic	nrOfMatches_HedgeWordu46Hedge	nrOfMatches_InfinitiveWordu46Infinitive	nrOfMatches_OtherAdverbialSubordinatorWordu46OtherAdverbialSubordinator	nrOfMatches_PassivesWordu46AgentlessPassive	nrOfMatches_PassivesWordu46ByPassive	nrOfMatches_PronounWordu46ItPronoun	nrOfMatches_ThatComplementWordu46ThatAdjectiveComplement	nrOfMatches_ThatComplementWordu46ThatVerbComplement	nrOfMatches_WHClauseWordu46WH_Clause	outcome
132	4.0	0.0	0.0	0.0	0.0	9.0	1.0	4.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	4.0	0.0	11
1330	0.0	0.0	1.0	0.0	0.0	11.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	4.0	1.0	8
1331	2.0	0.0	1.0	0.0	0.0	11.0	2.0	8.0	1.0	0.0	0.0	0.0	0.0	8.0	0.0	1.0	1.0	9
1332	4.0	0.0	3.0	0.0	2.0	11.0	1.0	3.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	3.0	0.0	9
1333	2.0	0.0	0.0	0.0	2.0	8.0	2.0	0.0	4.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	1.0	8
1334	3.0	0.0	0.0	0.0	1.0	4.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	3.0	1.0	8
1335	0.0	0.0	3.0	0.0	0.0	12.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	1.0	0.0	7
1336	1.0	0.0	4.0	0.0	6.0	16.0	0.0	2.0	0.0	0.0	1.0	0.0	0.0	4.0	0.0	2.0	2.0	10
1337	0.0	0.0	1.0	0.0	0.0	3.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	1.0	0.0	8
1338	2.0	0.0	5.0	0.0	1.0	8.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	11.0	0.0	3.0	1.0	9
1339	0.0	0.0	5.0	0.0	0.0	8.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	2.0	8
133	1.0	0.0	0.0	0.0	2.0	6.0	1.0	8.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	3.0	0.0	10
1340	0.0	0.0	0.0	0.0	0.0	12.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	3.0	0.0	8
1341	1.0	0.0	3.0	0.0	2.0	12.0	0.0	8.0	0.0	0.0	1.0	0.0	0.0	4.0	0.0	0.0	0.0	10
1342	0.0	0.0	1.0	0.0	1.0	5.0	1.0	4.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	2.0	0.0	8
1343	2.0	0.0	0.0	0.0	1.0	2.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	2.0	0.0	8
1344	4.0	0.0	0.0	0.0	0.0	5.0	1.0	2.0	1.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	8
1345	1.0	0.0	6.0	1.0	1.0	11.0	2.0	2.0	0.0	0.0	1.0	0.0	0.0	2.0	0.0	1.0	0.0	8
1346	1.0	0.0	7.0	0.0	1.0	3.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	1.0	0.0	8
1347	0.0	0.0	0.0	1.0	0.0	5.0	1.0	3.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	8
1348	0.0	0.0	1.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7
1349	1.0	0.0	0.0	0.0	1.0	10.0	0.0	5.0	0.0	0.0	1.0	0.0	0.0	9.0	0.0	0.0	0.0	11
134	2.0	0.0	3.0	0.0	0.0	13.0	1.0	7.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	2.0	0.0	10
1350	2.0	0.0	2.0	0.0	2.0	20.0	1.0	2.0	0.0	0.0	2.0	0.0	0.0	2.0	0.0	2.0	0.0	10
1351	0.0	0.0	1.0	1.0	1.0	8.0	1.0	2.0	2.0	0.0	0.0	0.0	0.0	5.0	0.0	2.0	0.0	9
1352	1.0	0.0	4.0	0.0	0.0	10.0	2.0	2.0	0.0	0.0	1.0	0.0	0.0	2.0	0.0	2.0	0.0	8
1353	0.0	0.0	4.0	0.0	2.0	8.0	5.0	2.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	2.0	0.0	10
1354	0.0	0.0	4.0	0.0	0.0	5.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	2.0	0.0	8
1355	0.0	0.0	5.0	0.0	2.0	7.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	8
1356	0.0	0.0	0.0	0.0	1.0	9.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	1.0	0.0	8
1357	2.0	0.0	0.0	0.0	1.0	8.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	1.0	8
1358	6.0	0.0	2.0	0.0	2.0	11.0	4.0	6.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	2.0	0.0	11
1359	1.0	0.0	0.0	0.0	1.0	12.0	1.0	2.0	0.0	0.0	0.0	0.0	0.0	10.0	0.0	4.0	2.0	11
135	2.0	0.0	0.0	0.0	1.0	1.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	7
1360	2.0	0.0	1.0	0.0	1.0	5.0	1.0	1.0	2.0	0.0	0.0	0.0	0.0	7.0	0.0	1.0	0.0	8
1361	1.0	0.0	0.0	0.0	0.0	14.0	3.0	2.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	2.0	0.0	10
1362	0.0	0.0	2.0	0.0	0.0	10.0	0.0	4.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	4.0	1.0	9
1363	1.0	0.0	1.0	0.0	3.0	3.0	0.0	9.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	8
1364	2.0	0.0	2.0	0.0	0.0	14.0	0.0	3.0	0.0	0.0	1.0	0.0	0.0	2.0	0.0	1.0	0.0	9
1365	0.0	0.0	0.0	0.0	1.0	3.0	1.0	5.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	1.0	0.0	8
1366	0.0	0.0	3.0	0.0	1.0	5.0	0.0	4.0	0.0	0.0	1.0	0.0	0.0	5.0	0.0	2.0	0.0	8
1367	0.0	0.0	2.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6
1368	0.0	0.0	5.0	0.0	1.0	11.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	4.0	0.0	7
1369	0.0	0.0	0.0	0.0	2.0	7.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	12.0	0.0	1.0	0.0	9
136	0.0	0.0	2.0	0.0	3.0	11.0	2.0	10.0	0.0	0.0	2.0	0.0	0.0	10.0	0.0	0.0	0.0	9
1370	0.0	0.0	2.0	0.0	1.0	14.0	2.0	4.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	7.0	0.0	9
1371	2.0	0.0	1.0	0.0	0.0	12.0	3.0	5.0	1.0	0.0	1.0	0.0	0.0	5.0	0.0	2.0	0.0	12
1372	1.0	0.0	6.0	1.0	0.0	10.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	9.0	0.0	8
1373	1.0	0.0	4.0	1.0	1.0	6.0	1.0	5.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	1.0	0.0	8
1374	2.0	0.0	5.0	0.0	2.0	9.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	1.0	1.0	10
1375	0.0	0.0	0.0	1.0	3.0	11.0	0.0	2.0	0.0	0.0	1.0	0.0	0.0	7.0	0.0	1.0	1.0	10
1376	1.0	0.0	1.0	0.0	2.0	2.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	8
1377	1.0	0.0	0.0	0.0	0.0	2.0	1.0	6.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	8
1378	1.0	0.0	1.0	0.0	5.0	14.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	2.0	9
1379	3.0	0.0	1.0	0.0	0.0	13.0	0.0	7.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	10
137	0.0	0.0	1.0	0.0	0.0	6.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7
1380	1.0	0.0	3.0	0.0	1.0	6.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	2.0	0.0	12
1381	0.0	0.0	2.0	0.0	1.0	5.0	0.0	5.0	0.0	0.0	1.0	0.0	0.0	3.0	0.0	0.0	2.0	8
1382	0.0	0.0	0.0	0.0	1.0	7.0	1.0	11.0	0.0	0.0	1.0	0.0	0.0	3.0	0.0	0.0	0.0	10
1383	0.0	0.0	5.0	0.0	1.0	8.0	2.0	1.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	1.0	9
1384	0.0	0.0	0.0	0.0	1.0	8.0	0.0	5.0	1.0	0.0	0.0	0.0	0.0	6.0	0.0	4.0	2.0	10
1385	2.0	0.0	1.0	0.0	2.0	3.0	1.0	2.0	0.0	0.0	1.0	0.0	0.0	2.0	0.0	1.0	0.0	9
1386	0.0	0.0	1.0	0.0	0.0	11.0	1.0	7.0	1.0	0.0	0.0	0.0	0.0	2.0	0.0	4.0	0.0	9
1387	0.0	0.0	2.0	0.0	1.0	10.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	2.0	0.0	7
1388	1.0	0.0	0.0	0.0	0.0	2.0	1.0	3.0	1.0	0.0	0.0	0.0	0.0	2.0	0.0	1.0	0.0	8
1389	0.0	0.0	5.0	0.0	1.0	9.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	2.0	0.0	8
138	0.0	0.0	2.0	0.0	2.0	7.0	0.0	5.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	2.0	0.0	10
1390	0.0	0.0	6.0	0.0	0.0	17.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	10.0	0.0	11.0	0.0	8
1391	1.0	0.0	1.0	0.0	4.0	10.0	0.0	6.0	1.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	2.0	8
1392	1.0	0.0	3.0	0.0	2.0	5.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	1.0	0.0	5
1393	5.0	0.0	5.0	1.0	0.0	13.0	1.0	14.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	11
1394	0.0	0.0	0.0	0.0	2.0	3.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	6
1395	0.0	0.0	0.0	0.0	1.0	12.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	9
1396	1.0	0.0	1.0	0.0	1.0	0.0	0.0	2.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	9
1397	0.0	0.0	2.0	0.0	3.0	4.0	2.0	3.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	7
1398	1.0	0.0	6.0	2.0	1.0	13.0	1.0	6.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	2.0	0.0	9
1399	1.0	0.0	2.0	0.0	4.0	13.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	3.0	0.0	6.0	0.0	8
139	0.0	0.0	3.0	1.0	0.0	4.0	1.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	7
13	0.0	0.0	1.0	0.0	2.0	2.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	7
1400	0.0	0.0	3.0	0.0	0.0	2.0	0.0	1.0	0.0	0.0	2.0	0.0	0.0	2.0	0.0	0.0	0.0	9
1401	1.0	0.0	1.0	0.0	2.0	13.0	0.0	5.0	0.0	0.0	1.0	0.0	0.0	6.0	0.0	1.0	0.0	10
1402	1.0	0.0	1.0	0.0	3.0	6.0	1.0	3.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	9
1403	1.0	0.0	1.0	0.0	0.0	3.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	11
1404	2.0	0.0	0.0	0.0	0.0	8.0	3.0	4.0	0.0	0.0	1.0	0.0	0.0	2.0	0.0	0.0	0.0	10
1405	1.0	0.0	4.0	0.0	1.0	18.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	3.0	9
1406	1.0	0.0	9.0	0.0	1.0	3.0	1.0	6.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	9
1407	0.0	0.0	0.0	0.0	1.0	5.0	2.0	2.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0	10
1408	2.0	0.0	0.0	0.0	0.0	16.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	8
1409	0.0	0.0	0.0	0.0	2.0	11.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	2.0	0.0	9
140	1.0	0.0	0.0	0.0	1.0	2.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	2.0	0.0	9
1410	0.0	0.0	1.0	0.0	0.0	7.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	7
1411	0.0	0.0	2.0	3.0	3.0	9.0	1.0	4.0	1.0	0.0	0.0	0.0	0.0	6.0	0.0	3.0	1.0	11
1412	0.0	0.0	0.0	0.0	1.0	9.0	0.0	2.0	0.0	0.0	2.0	0.0	0.0	1.0	0.0	2.0	0.0	10
1413	2.0	0.0	0.0	2.0	1.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	3.0	1.0	9
1414	0.0	0.0	1.0	0.0	0.0	13.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	8
1415	3.0	0.0	4.0	1.0	0.0	24.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	7.0	0.0	12
1416	0.0	0.0	0.0	0.0	1.0	9.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	8
1417	1.0	0.0	1.0	0.0	0.0	4.0	1.0	9.0	0.0	0.0	1.0	0.0	0.0	2.0	0.0	0.0	0.0	10
1418	1.0	0.0	2.0	0.0	1.0	8.0	1.0	6.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	8
1419	0.0	0.0	2.0	0.0	1.0	9.0	1.0	3.0	1.0	0.0	2.0	0.0	0.0	1.0	0.0	1.0	0.0	10
141	2.0	0.0	0.0	0.0	2.0	11.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	9.0	0.0	5.0	0.0	10
1420	0.0	0.0	0.0	0.0	0.0	13.0	0.0	4.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	8
1421	0.0	0.0	1.0	0.0	0.0	6.0	1.0	3.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	2.0	0.0	6
1422	1.0	0.0	4.0	0.0	3.0	12.0	2.0	2.0	1.0	0.0	1.0	0.0	0.0	6.0	0.0	0.0	0.0	8
1423	3.0	0.0	1.0	0.0	0.0	5.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	1.0	0.0	8
1424	1.0	0.0	0.0	0.0	0.0	8.0	1.0	0.0	0.0	0.0	2.0	0.0	0.0	5.0	0.0	3.0	0.0	10
1425	1.0	0.0	0.0	0.0	1.0	1.0	3.0	1.0	2.0	0.0	1.0	0.0	0.0	2.0	0.0	0.0	2.0	8
1426	0.0	0.0	1.0	0.0	0.0	7.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	1.0	0.0	10
1427	1.0	0.0	0.0	1.0	0.0	7.0	0.0	1.0	0.0	0.0	2.0	0.0	0.0	4.0	0.0	2.0	0.0	11
1428	1.0	0.0	2.0	0.0	0.0	2.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	6
1429	1.0	0.0	2.0	0.0	4.0	5.0	0.0	3.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	7
142	2.0	0.0	1.0	0.0	0.0	8.0	0.0	7.0	0.0	0.0	2.0	0.0	0.0	1.0	0.0	2.0	0.0	10
1430	0.0	0.0	7.0	0.0	0.0	8.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	8
1431	0.0	0.0	0.0	0.0	0.0	5.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	3.0	0.0	6
1432	0.0	0.0	3.0	1.0	2.0	19.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	3.0	1.0	8
1433	5.0	0.0	15.0	0.0	2.0	26.0	1.0	4.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	8
1434	7.0	0.0	0.0	1.0	0.0	8.0	0.0	10.0	0.0	0.0	0.0	0.0	0.0	10.0	0.0	5.0	0.0	9
1435	1.0	0.0	0.0	1.0	0.0	12.0	1.0	10.0	3.0	0.0	1.0	0.0	0.0	0.0	0.0	6.0	0.0	10
1436	3.0	0.0	0.0	0.0	2.0	4.0	1.0	5.0	0.0	0.0	1.0	0.0	0.0	3.0	0.0	0.0	0.0	8
1437	0.0	0.0	3.0	0.0	0.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	8
1438	0.0	0.0	0.0	0.0	4.0	10.0	4.0	7.0	2.0	0.0	0.0	0.0	0.0	4.0	0.0	3.0	0.0	9
1439	0.0	0.0	4.0	0.0	0.0	8.0	0.0	6.0	0.0	0.0	1.0	0.0	0.0	2.0	0.0	0.0	0.0	10
143	0.0	0.0	0.0	1.0	2.0	1.0	1.0	4.0	1.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	1.0	7
1440	3.0	0.0	1.0	0.0	3.0	13.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	4.0	2.0	10
1441	1.0	0.0	2.0	0.0	3.0	3.0	0.0	3.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	8
1442	0.0	0.0	1.0	0.0	3.0	1.0	1.0	4.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	1.0	6
1443	2.0	0.0	2.0	0.0	0.0	13.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	2.0	0.0	12
1444	1.0	0.0	1.0	0.0	0.0	11.0	1.0	2.0	0.0	0.0	1.0	0.0	0.0	6.0	0.0	3.0	0.0	10
1445	0.0	0.0	3.0	0.0	2.0	10.0	1.0	6.0	1.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	8
1446	1.0	0.0	4.0	0.0	2.0	13.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	4.0	2.0	10
1447	0.0	0.0	1.0	1.0	1.0	9.0	1.0	4.0	1.0	0.0	0.0	0.0	0.0	2.0	0.0	1.0	1.0	12
1448	2.0	0.0	1.0	0.0	1.0	9.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	9
1449	1.0	0.0	2.0	0.0	0.0	9.0	1.0	4.0	2.0	0.0	0.0	0.0	0.0	7.0	0.0	4.0	3.0	9
144	0.0	0.0	6.0	0.0	4.0	3.0	0.0	6.0	0.0	0.0	1.0	0.0	0.0	7.0	0.0	0.0	0.0	9
1450	1.0	0.0	0.0	0.0	0.0	8.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	10
1451	1.0	0.0	5.0	0.0	4.0	14.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0	10.0	0.0	3.0	0.0	9
1452	2.0	0.0	3.0	0.0	0.0	21.0	1.0	9.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	3.0	1.0	12
1453	0.0	0.0	1.0	0.0	3.0	10.0	1.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	9
1454	5.0	0.0	0.0	0.0	0.0	7.0	2.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	11
1455	0.0	0.0	0.0	0.0	0.0	7.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	4.0	0.0	8
1456	1.0	0.0	2.0	0.0	4.0	14.0	4.0	4.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	4.0	1.0	10
1457	0.0	0.0	1.0	0.0	2.0	6.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	4.0	0.0	7
1458	1.0	0.0	2.0	1.0	0.0	10.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	2.0	0.0	9
1459	0.0	0.0	0.0	0.0	0.0	8.0	1.0	4.0	0.0	0.0	3.0	0.0	0.0	1.0	0.0	0.0	0.0	8
145	0.0	0.0	0.0	0.0	1.0	3.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	10
1460	0.0	0.0	3.0	0.0	1.0	8.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	1.0	0.0	10
1461	0.0	0.0	1.0	0.0	1.0	6.0	1.0	6.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	6
1462	1.0	0.0	0.0	0.0	1.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7
1463	0.0	0.0	1.0	0.0	0.0	3.0	1.0	4.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	1.0	8
1464	0.0	0.0	0.0	0.0	1.0	12.0	2.0	5.0	2.0	0.0	1.0	0.0	0.0	3.0	0.0	1.0	0.0	10
1465	2.0	0.0	2.0	0.0	0.0	2.0	1.0	3.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	1.0	0.0	8
1466	0.0	0.0	0.0	0.0	3.0	2.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	4.0	0.0	1.0	0.0	8
1467	1.0	0.0	0.0	0.0	0.0	3.0	1.0	3.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	10
1468	0.0	0.0	1.0	0.0	1.0	3.0	0.0	3.0	0.0	0.0	1.0	0.0	0.0	2.0	0.0	1.0	1.0	9
1469	0.0	0.0	2.0	0.0	1.0	7.0	1.0	4.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	2.0	8
146	0.0	0.0	0.0	0.0	2.0	4.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	6
1470	0.0	0.0	0.0	0.0	3.0	12.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0	10
1471	0.0	0.0	0.0	0.0	1.0	14.0	4.0	5.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	2.0	0.0	8
1472	0.0	0.0	1.0	0.0	3.0	2.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	8
1473	0.0	0.0	0.0	0.0	0.0	4.0	1.0	2.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	6
1474	0.0	0.0	4.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	4
1475	1.0	0.0	3.0	0.0	1.0	11.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	1.0	1.0	8
1476	2.0	0.0	0.0	0.0	0.0	9.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	1.0	1.0	9
1477	0.0	0.0	1.0	0.0	4.0	4.0	2.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6
1478	0.0	0.0	2.0	0.0	2.0	2.0	1.0	3.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	9
1479	0.0	0.0	0.0	0.0	6.0	8.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	2.0	0.0	0.0	0.0	7
147	1.0	0.0	2.0	0.0	1.0	10.0	2.0	4.0	1.0	0.0	1.0	0.0	0.0	8.0	0.0	1.0	0.0	12
1480	0.0	0.0	2.0	0.0	2.0	12.0	0.0	6.0	0.0	0.0	2.0	0.0	0.0	4.0	0.0	3.0	0.0	9
1481	2.0	0.0	3.0	0.0	3.0	2.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	9.0	0.0	0.0	0.0	7
1482	0.0	0.0	2.0	0.0	0.0	6.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	4.0	1.0	7
1483	1.0	0.0	0.0	0.0	0.0	2.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	6
1484	0.0	0.0	1.0	0.0	0.0	5.0	0.0	2.0	0.0	0.0	1.0	0.0	0.0	4.0	0.0	0.0	0.0	9
1485	1.0	0.0	2.0	0.0	1.0	7.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	1.0	9
1486	0.0	0.0	0.0	0.0	2.0	7.0	1.0	5.0	0.0	0.0	2.0	0.0	0.0	5.0	0.0	1.0	1.0	8
1487	1.0	0.0	0.0	0.0	1.0	11.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	3.0	0.0	8
1488	2.0	0.0	6.0	0.0	0.0	11.0	1.0	6.0	1.0	0.0	0.0	0.0	0.0	4.0	0.0	2.0	1.0	8
1489	0.0	0.0	6.0	0.0	0.0	18.0	1.0	6.0	1.0	0.0	0.0	0.0	0.0	4.0	0.0	1.0	0.0	9
148	1.0	0.0	6.0	0.0	1.0	5.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	6.0	0.0	0.0	0.0	9
1490	0.0	0.0	3.0	0.0	0.0	4.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6
1491	0.0	0.0	0.0	0.0	0.0	12.0	3.0	2.0	0.0	0.0	1.0	0.0	0.0	2.0	0.0	0.0	0.0	11
1492	0.0	0.0	0.0	0.0	0.0	4.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	8
1493	0.0	0.0	2.0	0.0	2.0	11.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	2.0	0.0	11
1494	2.0	0.0	0.0	0.0	0.0	15.0	1.0	3.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	3.0	10
1495	1.0	0.0	7.0	0.0	2.0	2.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8
1496	0.0	0.0	1.0	0.0	0.0	3.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	6
